app_name,developer_name,regulated_entity,source_date,source_url,platform,app_url,raw_app_url,package_id,source_record_no,is_demo
Prefr,Dreamplug Technologies Private Limited,ADITYA BIRLA CAPITAL LIMITED (MERGED WITH ADITYA BIRLA FINANCE LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Apple App store,https://apps.apple.com/in/app/prefr-personal-loan-app-india/id6758143425,https://apps.apple.com/in/app/prefr-personal-loan-app-india/id6758143425,,65,0
Prefr,Dreamplug Technologies Private Limited,ADITYA BIRLA CAPITAL LIMITED (MERGED WITH ADITYA BIRLA FINANCE LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play store,https://play.google.com/store/apps/dev?id=8232133924451524143&hl=en_IN,https://play.google.com/store/apps/dev?id=8232133924451524143&hl=en_IN,,66,0
Prefr,Dreamplug Technologies Private Limited,ADITYA BIRLA CAPITAL LIMITED (MERGED WITH ADITYA BIRLA FINANCE LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://prefr.com/,https://prefr.com/,,67,0
Propelld,Bluebear Technology Private Limited,ADITYA BIRLA CAPITAL LIMITED (MERGED WITH ADITYA BIRLA FINANCE LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://propelld.com/,https://propelld.com/,,68,0
Ring,OnEMI Technologies Solutions Limited,ADITYA BIRLA CAPITAL LIMITED (MERGED WITH ADITYA BIRLA FINANCE LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,PlayStore,RING (by Kissht): Quick Loans - Apps on Google Play,RING (by Kissht): Quick Loans - Apps on Google Play,,69,0
AEON FAST (This is used only for generating pre-approval credit limit as of now),AEON Credit Service India Private Limited,AEON CREDIT SERVICE INDIA PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store and IOS App Store,https://play.google.com/store/apps/details?id=com.stetig.aeon_mobile_app,https://play.google.com/store/apps/details?id=com.stetig.aeon_mobile_app&pcampaignid=web_share       https://apps.apple.com/in/app/aeon-fast/id6673896502?,com.stetig.aeon_mobile_app,70,0
InstaMoney,Roctogen Services Private Limited,AEROFLEX FINANCE PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Playstore,https://play.google.com/store/apps/details?id=com.innofinsolutions.instamoney,https://play.google.com/store/apps/details?id=com.innofinsolutions.instamoney&hl=en_IN&pli=1,com.innofinsolutions.instamoney,71,0
Right Rupee,Agaman Financial Private Limited,AGAMAN FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.rightrupee.com/apply-now.php,https://www.rightrupee.com/apply-now.php,,72,0
EASYFINCARE,Self-owned,AGARWAL ASSIGNMENTS PVT. LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.easyfincare.com,https://www.easyfincare.com,,73,0
EASYRUPEE LOAN,WISTFUL FINANCE PRIVATE LIMITED,AGARWAL ASSIGNMENTS PVT. LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.easyrupeeloan.com,https://www.easyrupeeloan.com,,74,0
EMI Wale,Self-owned,AGARWAL ASSIGNMENTS PVT. LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://emiwalle.com,https://emiwalle.com,,75,0
EVERYDAY EMI,Self-owned,AGARWAL ASSIGNMENTS PVT. LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://everydayemiloan.com,https://everydayemiloan.com,,76,0
LOAN WITHIN,Self-owned,AGARWAL ASSIGNMENTS PVT. LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.loanwithin.com,https://www.loanwithin.com,,77,0
ZERO LOAN INTREST,Self-owned,AGARWAL ASSIGNMENTS PVT. LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.zeroloaninterest.com,https://www.zeroloaninterest.com,,78,0
KREDBHARAT,TWOMINUTES FINTECH PRIVATE LIMITED,A.G.F. FINLEASE (INDIA) LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,GOOGLE PLAY STORE,https://play.google.com/store/apps/details?id=com.twominutesfintech,https://play.google.com/store/apps/details?id=com.twominutesfintech,com.twominutesfintech,79,0
KREDBHARAT,TWOMINUTES FINTECH PRIVATE LIMITED,A.G.F. FINLEASE (INDIA) LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,WEBSITE,https://kredbharat.com/,https://kredbharat.com/,,80,0
RULE MUDRA,TWOMINUTES FINTECH PRIVATE LIMITED,A.G.F. FINLEASE (INDIA) LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,GOOGLE PLAY STORE,https://play.google.com/store/apps/details?id=com.rulemudra.loan,https://play.google.com/store/apps/details?id=com.rulemudra.loan,com.rulemudra.loan,81,0
RULE MUDRA,TWOMINUTES FINTECH PRIVATE LIMITED,A.G.F. FINLEASE (INDIA) LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,WEBSITE,https://rulemudra.com/,https://rulemudra.com/,,82,0
AGI MONEEY,Agiwal Fintech Private Limited,AGIWAL FINANCE PRIVATE LIMITED (EARLIER KNOWN AS SURMIT INVESTMENTS PVT LTD).,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App store,https://apps.apple.com/in/app/agi-moneey/id6771662067,https://apps.apple.com/in/app/agi-moneey/id6771662067,,83,0
AGI MONEEY,Agiwal Fintech Private Limited,AGIWAL FINANCE PRIVATE LIMITED (EARLIER KNOWN AS SURMIT INVESTMENTS PVT LTD).,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=com.agimoneeyloan.app,https://play.google.com/store/apps/details?id=com.agimoneeyloan.app,com.agimoneeyloan.app,84,0
AGI MONEEY,Agiwal Fintech Private Limited,AGIWAL FINANCE PRIVATE LIMITED (EARLIER KNOWN AS SURMIT INVESTMENTS PVT LTD).,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://admin.agimoneey.com/,https://admin.agimoneey.com/,,85,0
Swipe Loan,KGIL Fintech Solutions Private Limited,AGRIM FINCAP PVT.LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://swipeloan.in,https://swipeloan.in,,86,0
5minuteloan,Self-owned,AGRIM FINCAP PVT.LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.5minuteloan.com,www.5minuteloan.com,,87,0
Paisaanytime,Self-owned,AGRIM FINCAP PVT.LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.paisaanytime.com,www.paisaanytime.com,,88,0
Rupyalelo,Self-owned,AGRIM FINCAP PVT.LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.rupyalelo.com,www.rupyalelo.com,,89,0
Shreeloan,Self-owned,AGRIM FINCAP PVT.LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.shreeloan.com,www.shreeloan.com,,90,0
Speedoloan,Self-owned,AGRIM FINCAP PVT.LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://play.google.com/store/apps/details?id=com.speedoloan.speedoloan,https://play.google.com/store/apps/details?id=com.speedoloan.speedoloan&hl=en_IN,com.speedoloan.speedoloan,91,0
Speedoloan,Self-owned,AGRIM FINCAP PVT.LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.speedoloan.com,www.speedoloan.com,,92,0
True Fund,Self-owned,AGRIM FINCAP PVT.LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://truefund.in/,https://truefund.in/,,93,0
Airtel App,Xtelify Limited,AIRTEL MONEY LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play store/App store,https://play.google.com/store/apps/details?id=com.myairtelapp,https://play.google.com/store/apps/details?id=com.myairtelapp&hl=en_IN&gl=US and https://apps.apple.com/us/app/airtel-thanks-recharge-upi/id543184334,com.myairtelapp,94,0
Indialends,GC Web Ventures Private Limited,AKARA CAPITAL ADVISORS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Apple Appstore,https://apps.apple.com/in/app/indialends-loans-credit-score/id1163514601,https://apps.apple.com/in/app/indialends-loans-credit-score/id1163514601,,95,0
Indialends,GC Web Ventures Private Limited,AKARA CAPITAL ADVISORS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Playstore,https://play.google.com/store/apps/details?id=com.indialends.android,https://play.google.com/store/apps/details?id=com.indialends.android&hl=en,com.indialends.android,96,0
Indialends,GC Web Ventures Private Limited,AKARA CAPITAL ADVISORS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://indialends.com/,https://indialends.com/,,97,0
Mint Money,HT Digital Streams Limited,AKARA CAPITAL ADVISORS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Apple Appstore,https://apps.apple.com/in/app/mint-money-credit-score-loans/id6751579585,https://apps.apple.com/in/app/mint-money-credit-score-loans/id6751579585,,98,0
Mint Money,HT Digital Streams Limited,AKARA CAPITAL ADVISORS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Playstore,https://play.google.com/store/apps/details?id=com.htmintmoney,https://play.google.com/store/apps/details?id=com.htmintmoney,com.htmintmoney,99,0
Mint Money,HT Digital Streams Limited,AKARA CAPITAL ADVISORS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.livemintmoney.com,www.livemintmoney.com,,100,0
Stashfin,EQX Analytics Private Limited,AKARA CAPITAL ADVISORS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Apple Appstore,https://apps.apple.com/in/app/stashfin-loans-bonds-more/id1276990457,https://apps.apple.com/in/app/stashfin-loans-bonds-more/id1276990457,,101,0
Stashfin,EQX Analytics Private Limited,AKARA CAPITAL ADVISORS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Playstore,https://play.google.com/store/search?q=stashfin&amp;c=apps,https://play.google.com/store/search?q=stashfin&amp;c=apps,,102,0
Stashfin,EQX Analytics Private Limited,AKARA CAPITAL ADVISORS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.stashfin.com/,https://www.stashfin.com/,,103,0
Turtlemint Loans,Turtlemint Fintech Solutions Limited,AKARA CAPITAL ADVISORS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://turtlemintloans.com/loans,https://turtlemintloans.com/loans,,104,0
PocketRupee,PHRENOLOGICAL INFO AUDIT AND APP SOLUTION PRIVATE LIMITED,ALLEN'S HOUSING  & FINANCE LTD,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=com.pocket.rupee.deal,https://play.google.com/store/apps/details?id=com.pocket.rupee.deal,com.pocket.rupee.deal,105,0
PocketRupee,PHRENOLOGICAL INFO AUDIT AND APP SOLUTION PRIVATE LIMITED,ALLEN'S HOUSING  & FINANCE LTD,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,iOS App Store,https://apps.apple.com/in/app/dinerolisto/id6780918242,https://apps.apple.com/in/app/dinerolisto/id6780918242,,106,0
AssistFin Technologies Private Limited,Self-owned,ALTURA FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://loanone.in/,https://loanone.in/,,107,0
Nextfin: Instant Loan,Amar Amba Finance Hire Purchase Pvt Ltd,AMAR AMBA FINANCE HIRE PURCHASE PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App Store,https://apps.apple.com/in/app/nextfin-instant-loans/id1602053613,https://apps.apple.com/in/app/nextfin-instant-loans/id1602053613,,108,0
Nextfin: Instant Loan,Amar Amba Finance Hire Purchase Pvt Ltd,AMAR AMBA FINANCE HIRE PURCHASE PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=in.nextfin.app,https://play.google.com/store/apps/details?id=in.nextfin.app,in.nextfin.app,109,0
Nextfin: Instant Loan,Amar Amba Finance Hire Purchase Pvt Ltd,AMAR AMBA FINANCE HIRE PURCHASE PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.nextfin.in/,https://www.nextfin.in/,,110,0
Get it Now,Kapiital kapslock Private Limited,AMARAVATHI FINANCIAL SOLUTIONS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Playstore,https://play.google.com/store/apps/details?id=com.kapiital.getitnow,https://play.google.com/store/apps/details?id=com.kapiital.getitnow&hl=en_IN,com.kapiital.getitnow,111,0
WeRize Customer App,Wortgage Technologies Pvt Ltd,AMBIT FINVEST PVT. LTD. (FORMERLY - AMBIT RETAIL FINANCE PVT. LTD.),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=com.moneyonclick.customerapp,https://play.google.com/store/apps/details?id=com.moneyonclick.customerapp,com.moneyonclick.customerapp,112,0
Finsall,Finsall Resources Private Limited,AMICA FINANCE PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,"Website, Google Play store and Apple App Store","https://www.finsall.com/Finsall, Finsall - Apps on Google Play, - https://apps.apple.com/in/app/finsall/id155341993","www.finsall.com/Finsall, Finsall - Apps on Google Play, - https://apps.apple.com/in/app/finsall/id155341993",,113,0
Jupiter,Amica Financial Technologies Private Limited,AMICA FINANCE PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play store and Apple App Store,https://play.google.com/store/apps/details?id=money.jupiter,"https://play.google.com/store/apps/details?id=money.jupiter, https://apps.apple.com/in/app/jupiter-cards-upi-banking/id1507748747",money.jupiter,114,0
Khatabook,ADJ Utility Apps Private Limited,AMICA FINANCE PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play store and Apple App Store,https://play.google.com/store/apps/details?id=com.vaibhavkalpe.android.khatabook,1. https://play.google.com/store/apps/details?id=com.vaibhavkalpe.android.khatabook&pcampaignid=web_share; 2. https://apps.apple.com/in/app/khatabook-vyapar-app/id1488204139,com.vaibhavkalpe.android.khatabook,115,0
F1 Speed Loan,Self Owned,AMPIRE FINANCE PRIVATE LIMITED (EARLIER KNOWN AS MAULESH INVESTMENTS PRIVATE LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://f1speedloan.com/,https://f1speedloan.com/,,116,0
Fast Paise,Self Owned,AMPIRE FINANCE PRIVATE LIMITED (EARLIER KNOWN AS MAULESH INVESTMENTS PRIVATE LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://fastpaise.ai/,https://fastpaise.ai/,,117,0
Fundsb4salary,Self Owned,AMPIRE FINANCE PRIVATE LIMITED (EARLIER KNOWN AS MAULESH INVESTMENTS PRIVATE LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,http://fundsb4salary.com/,http://fundsb4salary.com/,,118,0
Fundsbull,Self Owned,AMPIRE FINANCE PRIVATE LIMITED (EARLIER KNOWN AS MAULESH INVESTMENTS PRIVATE LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,http://fundsbull.com/,http://fundsbull.com/,,119,0
QuickOneLoan,Self Owned,AMPIRE FINANCE PRIVATE LIMITED (EARLIER KNOWN AS MAULESH INVESTMENTS PRIVATE LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://quickoneloan.com/,https://quickoneloan.com/,,120,0
Salary Adda,Self Owned,AMPIRE FINANCE PRIVATE LIMITED (EARLIER KNOWN AS MAULESH INVESTMENTS PRIVATE LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://salaryadda.com/,https://salaryadda.com/,,121,0
Salary Setu,Self Owned,AMPIRE FINANCE PRIVATE LIMITED (EARLIER KNOWN AS MAULESH INVESTMENTS PRIVATE LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://salarysetu.com/,https://salarysetu.com/,,122,0
Snap Paisa,Self Owned,AMPIRE FINANCE PRIVATE LIMITED (EARLIER KNOWN AS MAULESH INVESTMENTS PRIVATE LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://snappaisa.com/,https://snappaisa.com/,,123,0
Credbuddy,Self owned,AMPIRE FINANCE PRIVATE LIMITED( FORMERLY KNOWN AS MAULESH INVESTMENT PRIVATE LTD),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://thecredbuddy.com/,https://thecredbuddy.com/,,124,0
F 1 Speed Loan,Self Owned,AMPIRE FINANCE PRIVATE LIMITED( FORMERLY KNOWN AS MAULESH INVESTMENT PRIVATE LTD),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://f1speedloan.com/,https://f1speedloan.com/,,125,0
Fast Paisa,Self Owned,AMPIRE FINANCE PRIVATE LIMITED( FORMERLY KNOWN AS MAULESH INVESTMENT PRIVATE LTD),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://fastpaise.in/,https://fastpaise.in/,,126,0
Salary Adda,Self Owned,AMPIRE FINANCE PRIVATE LIMITED( FORMERLY KNOWN AS MAULESH INVESTMENT PRIVATE LTD),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://salaryadda.com/,https://salaryadda.com/,,127,0
Salary Setu,Self Owned,AMPIRE FINANCE PRIVATE LIMITED( FORMERLY KNOWN AS MAULESH INVESTMENT PRIVATE LTD),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://salarysetu.com/,https://salarysetu.com/,,128,0
Snap Paisa,Self Owned,AMPIRE FINANCE PRIVATE LIMITED( FORMERLY KNOWN AS MAULESH INVESTMENT PRIVATE LTD),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.snappaisa.com/,https://www.snappaisa.com/,,129,0
Anand Rathi Global Finance Limited,Self owned,ANAND RATHI GLOBAL FINANCE  LTD. (FORMERLY - RATHI GLOBAL FINANCE  LTD.),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://digitallas.rathi.com/.,https://digitallas.rathi.com/.,,130,0
Angel One,Angel One Limited,ANGEL FINCAP PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=com.msf.angelmobile,https://protect.checkpoint.com/v2/r05/___https://play.google.com/store/apps/details?id=com.msf.angelmobile&hl=en_IN___.YXBzMTphbmdlbG9uZTpjOm86MmNmMjI2MTgzMWVhZTM2ZGE1OTMxYzYyNzI5Yjc4ZGE6Nzo0NTNkOjEyMmE1ZDYxZTlhNmE5NmNiYzExODQwODA1NzhlNDMwZDA0MGJiYzc3ZmQ2ODAzN2E2NzQ2OWVjZWJjODE0MTI6dDpGOkY,com.msf.angelmobile,131,0
